,close,open,high,low,Volume BTC,NewDateTime,NewDate,returns,log_returns,Year,Week,SOPR
4776,9149.97,9154.32,9168.88,9146.91,1221.98,2020-07-18 00:00:00,2020/7/18,0.9995248145138033,-0.00047529842259846103,2020,29,1.00121650060372
4777,9140.44,9149.97,9155.2,9139.78,936.09,2020-07-18 01:00:00,2020/7/18,0.9989584665304915,-0.0010420762424027325,2020,29,1.00121650060372
4778,9142.24,9140.44,9145.99,9121.1,1306.11,2020-07-18 02:00:00,2020/7/18,1.0001969270625921,0.00019690767500337315,2020,29,1.00121650060372
4779,9135.02,9142.24,9142.25,9123.88,767.38,2020-07-18 03:00:00,2020/7/18,0.9992102591924956,-0.0007900528170578321,2020,29,1.00121650060372
4780,9140.54,9135.02,9146.34,9127.73,753.33,2020-07-18 04:00:00,2020/7/18,1.0006042679709515,0.0006040854745752278,2020,29,1.00121650060372
4781,9135.63,9140.54,9143.61,9128.9,606.74,2020-07-18 05:00:00,2020/7/18,0.9994628326116398,-0.0005373117144489009,2020,29,1.00121650060372
4782,9133.47,9135.63,9139.39,9131.87,586.19,2020-07-18 06:00:00,2020/7/18,0.9997635631040224,-0.00023646485158710024,2020,29,1.00121650060372
4783,9132.37,9133.47,9138.83,9130.56,636.56,2020-07-18 07:00:00,2020/7/18,0.9998795638459426,-0.00012044340707339317,2020,29,1.00121650060372
4784,9153.42,9132.37,9158.34,9123.92,990.1,2020-07-18 08:00:00,2020/7/18,1.0023049876428571,0.0023023352339049106,2020,29,1.00121650060372
4785,9165.83,9153.42,9219.3,9153.42,2658.39,2020-07-18 09:00:00,2020/7/18,1.0013557774034185,0.0013548591670903885,2020,29,1.00121650060372
4786,9166.97,9165.83,9179.18,9164.98,816.71,2020-07-18 10:00:00,2020/7/18,1.000124374988408,0.0001243672544802878,2020,29,1.00121650060372
4787,9159.9,9166.97,9175.59,9157.05,853.16,2020-07-18 11:00:00,2020/7/18,0.9992287527939985,-0.0007715447701347482,2020,29,1.00121650060372
4788,9165.69,9159.9,9174.59,9159.41,737.57,2020-07-18 12:00:00,2020/7/18,1.0006321029705565,0.0006319032776203662,2020,29,1.00121650060372
4789,9167.54,9165.69,9175.0,9158.43,822.47,2020-07-18 13:00:00,2020/7/18,1.0002018396869194,0.00020181932003035757,2020,29,1.00121650060372
4790,9163.66,9167.54,9168.52,9153.42,875.92,2020-07-18 14:00:00,2020/7/18,0.9995767675952326,-0.0004233219928802245,2020,29,1.00121650060372
4791,9169.57,9163.66,9171.23,9163.66,832.66,2020-07-18 15:00:00,2020/7/18,1.0006449388126577,0.000644730928998358,2020,29,1.00121650060372
4792,9164.57,9169.57,9172.25,9158.55,946.16,2020-07-18 16:00:00,2020/7/18,0.9994547181601755,-0.0005454305600323272,2020,29,1.00121650060372
4793,9169.63,9164.57,9173.81,9163.21,876.26,2020-07-18 17:00:00,2020/7/18,1.0005521262863397,0.0005519739207024848,2020,29,1.00121650060372
4794,9183.0,9169.63,9197.5,9165.92,1422.85,2020-07-18 18:00:00,2020/7/18,1.001458074098955,0.001457012141066107,2020,29,1.00121650060372
4795,9163.84,9183.0,9200.0,9147.92,1514.73,2020-07-18 19:00:00,2020/7/18,0.9979135358815202,-0.0020886438171751395,2020,29,1.00121650060372
4796,9172.09,9163.84,9179.29,9156.49,710.94,2020-07-18 20:00:00,2020/7/18,1.0009002776128784,0.0008998726060490656,2020,29,1.00121650060372
4797,9171.15,9172.09,9173.85,9162.35,469.52,2020-07-18 21:00:00,2020/7/18,0.9998975151792012,-0.00010249007272685483,2020,29,1.00121650060372
4798,9164.73,9171.15,9175.92,9161.85,604.97,2020-07-18 22:00:00,2020/7/18,0.999299978737672,-0.0007002663916157171,2020,29,1.00121650060372
4799,9170.28,9164.73,9175.31,9164.32,607.73,2020-07-18 23:00:00,2020/7/18,1.0006055824885185,0.0006053991974381426,2020,29,1.00121650060372
4800,9177.82,9170.28,9180.79,9168.34,616.95,2020-07-19 00:00:00,2020/7/19,1.0008222213498388,0.0008218835110375493,2020,29,1.00320396017858
4801,9161.89,9177.82,9179.17,9159.32,761.63,2020-07-19 01:00:00,2020/7/19,0.9982642936993752,-0.0017372143841184785,2020,29,1.00320396017858
4802,9157.52,9161.89,9170.0,9153.94,695.31,2020-07-19 02:00:00,2020/7/19,0.9995230241795089,-0.00047708960964233107,2020,29,1.00320396017858
4803,9153.41,9157.52,9158.54,9140.38,893.09,2020-07-19 03:00:00,2020/7/19,0.9995511885313927,-0.0004489122146195946,2020,29,1.00320396017858
4804,9153.22,9153.41,9160.0,9145.2,705.17,2020-07-19 04:00:00,2020/7/19,0.9999792427084551,-2.07575069804946e-05,2020,29,1.00320396017858
4805,9143.79,9153.22,9156.55,9142.0,699.47,2020-07-19 05:00:00,2020/7/19,0.9989697614609943,-0.0010307695995067,2020,29,1.00320396017858
4806,9157.4,9143.79,9158.11,9139.27,767.24,2020-07-19 06:00:00,2020/7/19,1.0014884418824141,0.0014873352507639868,2020,29,1.00320396017858
4807,9154.78,9157.4,9157.93,9153.57,570.3,2020-07-19 07:00:00,2020/7/19,0.9997138925895998,-0.0002861483469337421,2020,29,1.00320396017858
4808,9155.77,9154.78,9156.2,9138.81,855.4,2020-07-19 08:00:00,2020/7/19,1.0001081402283833,0.00010813438165035675,2020,29,1.00320396017858
4809,9153.89,9155.77,9156.2,9143.0,726.9,2020-07-19 09:00:00,2020/7/19,0.9997946650035987,-0.0002053560805179239,2020,29,1.00320396017858
4810,9124.94,9153.89,9154.0,9101.35,2301.47,2020-07-19 10:00:00,2020/7/19,0.9968374101065232,-0.003167601450015497,2020,29,1.00320396017858
4811,9124.41,9124.94,9136.24,9111.39,1107.53,2020-07-19 11:00:00,2020/7/19,0.9999419174263063,-5.808426055166478e-05,2020,29,1.00320396017858
4812,9132.32,9124.41,9136.81,9110.0,1214.26,2020-07-19 12:00:00,2020/7/19,1.000866905367032,0.000866529821600245,2020,29,1.00320396017858
4813,9127.04,9132.32,9135.0,9118.83,887.01,2020-07-19 13:00:00,2020/7/19,0.9994218336632971,-0.0005783335393097678,2020,29,1.00320396017858
4814,9131.3,9127.04,9135.0,9122.0,753.06,2020-07-19 14:00:00,2020/7/19,1.0004667449687958,0.0004666360772446304,2020,29,1.00320396017858
4815,9119.89,9131.3,9135.51,9118.0,1074.61,2020-07-19 15:00:00,2020/7/19,0.9987504517429063,-0.0012503295934632249,2020,29,1.00320396017858
4816,9148.15,9119.89,9171.11,9116.31,1466.43,2020-07-19 16:00:00,2020/7/19,1.0030987215854577,0.003093930442785428,2020,29,1.00320396017858
4817,9150.94,9148.15,9158.65,9137.04,929.8,2020-07-19 17:00:00,2020/7/19,1.0003049796953483,0.00030493319849446524,2020,29,1.00320396017858
4818,9156.54,9150.94,9161.96,9144.78,771.46,2020-07-19 18:00:00,2020/7/19,1.0006119589900055,0.000611771819459394,2020,29,1.00320396017858
4819,9165.44,9156.54,9165.54,9147.52,801.72,2020-07-19 19:00:00,2020/7/19,1.0009719828668908,0.0009715107974149187,2020,29,1.00320396017858
4820,9165.39,9165.44,9171.69,9153.27,1176.08,2020-07-19 20:00:00,2020/7/19,0.9999945447245303,-5.4552903497594994e-06,2020,29,1.00320396017858
4821,9170.01,9165.39,9177.01,9154.68,1086.82,2020-07-19 21:00:00,2020/7/19,1.000504070203232,0.000503943202523451,2020,29,1.00320396017858
4822,9185.76,9170.01,9204.74,9162.45,2766.39,2020-07-19 22:00:00,2020/7/19,1.0017175553788926,0.0017160820674076455,2020,29,1.00320396017858
4823,9208.99,9185.76,9232.27,9185.76,2423.91,2020-07-19 23:00:00,2020/7/19,1.0025289143195555,0.002525721996678977,2020,29,1.00320396017858
4824,9187.96,9208.99,9221.52,9180.0,1583.89,2020-07-20 00:00:00,2020/7/20,0.9977163619463154,-0.0022862495316024667,2020,30,1.00069599593659
4825,9177.55,9187.96,9192.98,9175.83,943.39,2020-07-20 01:00:00,2020/7/20,0.9988669955028102,-0.001133646832009772,2020,30,1.00069599593659
4826,9188.72,9177.55,9192.7,9174.35,924.96,2020-07-20 02:00:00,2020/7/20,1.0012171004244053,0.0012163603581128498,2020,30,1.00069599593659
4827,9191.99,9188.72,9193.79,9179.48,989.13,2020-07-20 03:00:00,2020/7/20,1.0003558711115368,0.0003558078044317754,2020,30,1.00069599593659
4828,9180.28,9191.99,9192.73,9173.6,850.0,2020-07-20 04:00:00,2020/7/20,0.9987260647585562,-0.0012747473867638132,2020,30,1.00069599593659
4829,9193.86,9180.28,9194.31,9179.85,831.18,2020-07-20 05:00:00,2020/7/20,1.0014792577132723,0.0014781646893577485,2020,30,1.00069599593659
4830,9180.59,9193.86,9193.86,9179.06,1093.97,2020-07-20 06:00:00,2020/7/20,0.9985566454133519,-0.0014443972262660745,2020,30,1.00069599593659
4831,9180.72,9180.59,9182.07,9171.22,1652.76,2020-07-20 07:00:00,2020/7/20,1.0000141603099582,1.416020970191292e-05,2020,30,1.00069599593659
4832,9188.31,9180.72,9189.87,9177.57,1374.86,2020-07-20 08:00:00,2020/7/20,1.0008267325438527,0.0008263909887400037,2020,30,1.00069599593659
4833,9184.0,9188.31,9190.0,9181.63,1771.82,2020-07-20 09:00:00,2020/7/20,0.9995309257088627,-0.00046918434089828566,2020,30,1.00069599593659
4834,9155.34,9184.0,9185.34,9131.0,2467.55,2020-07-20 10:00:00,2020/7/20,0.9968793554006968,-0.0031255239644813965,2020,30,1.00069599593659
4835,9147.75,9155.34,9163.87,9141.02,1740.48,2020-07-20 11:00:00,2020/7/20,0.9991709756273388,-0.0008293682034089384,2020,30,1.00069599593659
4836,9162.38,9147.75,9165.13,9140.82,1754.11,2020-07-20 12:00:00,2020/7/20,1.001599300374409,0.0015980228554748656,2020,30,1.00069599593659
4837,9148.4,9162.38,9163.64,9142.02,1760.64,2020-07-20 13:00:00,2020/7/20,0.9984741955692735,-0.00152696965572803,2020,30,1.00069599593659
4838,9169.99,9148.4,9177.38,9146.16,1642.48,2020-07-20 14:00:00,2020/7/20,1.0023599755148442,0.0023571951461710235,2020,30,1.00069599593659
4839,9173.75,9169.99,9179.75,9165.0,1442.41,2020-07-20 15:00:00,2020/7/20,1.0004100331625225,0.00040994912189752056,2020,30,1.00069599593659
4840,9175.64,9173.75,9175.65,9160.15,1392.59,2020-07-20 16:00:00,2020/7/20,1.0002060226188854,0.00020600139914006189,2020,30,1.00069599593659
4841,9192.06,9175.64,9203.6,9175.64,2015.33,2020-07-20 17:00:00,2020/7/20,1.0017895209489474,0.0017879216640189904,2020,30,1.00069599593659
4842,9180.48,9192.06,9198.3,9172.76,1588.23,2020-07-20 18:00:00,2020/7/20,0.9987402171004106,-0.0012605770931441492,2020,30,1.00069599593659
4843,9158.65,9180.48,9185.36,9146.43,3092.78,2020-07-20 19:00:00,2020/7/20,0.9976221286904389,-0.0023807029352618404,2020,30,1.00069599593659
4844,9172.08,9158.65,9185.0,9151.44,1612.77,2020-07-20 20:00:00,2020/7/20,1.001466373319212,0.001465299243725191,2020,30,1.00069599593659
4845,9167.48,9172.08,9173.56,9141.19,821.43,2020-07-20 21:00:00,2020/7/20,0.9994984779897254,-0.0005016478145021926,2020,30,1.00069599593659
4846,9164.8,9167.48,9175.0,9151.68,1087.59,2020-07-20 22:00:00,2020/7/20,0.999707662301963,-0.0002923804370315777,2020,30,1.00069599593659
4847,9160.78,9164.8,9178.17,9155.85,1024.42,2020-07-20 23:00:00,2020/7/20,0.9995613652234638,-0.00043873100491019187,2020,30,1.00069599593659
4848,9170.24,9160.78,9174.66,9152.8,1163.82,2020-07-21 00:00:00,2020/7/21,1.001032663157504,0.0010321303276964351,2020,30,1.00370581295231
4849,9178.56,9170.24,9195.41,9169.89,1324.68,2020-07-21 01:00:00,2020/7/21,1.0009072826883483,0.0009068713561875524,2020,30,1.00370581295231
4850,9178.56,9178.56,9185.98,9169.86,828.28,2020-07-21 02:00:00,2020/7/21,1.0,0.0,2020,30,1.00370581295231
4851,9180.83,9178.56,9181.61,9164.36,1093.89,2020-07-21 03:00:00,2020/7/21,1.0002473154830387,0.0002472849056060261,2020,30,1.00370581295231
4852,9175.06,9180.83,9184.22,9173.34,877.7,2020-07-21 04:00:00,2020/7/21,0.999371516518659,-0.0006286810598717605,2020,30,1.00370581295231
4853,9189.53,9175.06,9207.0,9174.64,1440.28,2020-07-21 05:00:00,2020/7/21,1.0015771014031518,0.0015758590847371266,2020,30,1.00370581295231
4854,9197.0,9189.53,9202.3,9176.71,1434.36,2020-07-21 06:00:00,2020/7/21,1.000812881616361,0.000812551407035229,2020,30,1.00370581295231
4855,9315.29,9197.0,9353.0,9193.42,9540.59,2020-07-21 07:00:00,2020/7/21,1.0128618027617702,0.012779792230239718,2020,30,1.00370581295231
4856,9310.76,9315.29,9335.86,9302.55,4042.64,2020-07-21 08:00:00,2020/7/21,0.9995137027403332,-0.0004864155405271299,2020,30,1.00370581295231
4857,9315.29,9310.76,9341.98,9310.5,3035.54,2020-07-21 09:00:00,2020/7/21,1.0004865338597495,0.00048641554052714667,2020,30,1.00370581295231
4858,9347.6,9315.29,9350.0,9313.03,2639.76,2020-07-21 10:00:00,2020/7/21,1.0034684910507348,0.0034624897087140115,2020,30,1.00370581295231
4859,9344.63,9347.6,9350.0,9327.08,2059.82,2020-07-21 11:00:00,2020/7/21,0.9996822713851683,-0.0003177791012623164,2020,30,1.00370581295231
4860,9367.57,9344.63,9395.91,9344.58,6021.21,2020-07-21 12:00:00,2020/7/21,1.0024548858542286,0.0024518775443157057,2020,30,1.00370581295231
4861,9408.98,9367.57,9437.73,9365.1,5942.03,2020-07-21 13:00:00,2020/7/21,1.0044205701158357,0.004410828095399419,2020,30,1.00370581295231
4862,9377.04,9408.98,9420.0,9353.93,3551.94,2020-07-21 14:00:00,2020/7/21,0.9966053706140305,-0.0034004042129387804,2020,30,1.00370581295231
4863,9338.0,9377.04,9383.96,9325.0,3027.64,2020-07-21 15:00:00,2020/7/21,0.9958366392806258,-0.004172051636283153,2020,30,1.00370581295231
4864,9356.38,9338.0,9359.32,9318.35,2392.36,2020-07-21 16:00:00,2020/7/21,1.001968301563504,0.001966366996106877,2020,30,1.00370581295231
4865,9365.26,9356.38,9368.94,9343.06,1679.27,2020-07-21 17:00:00,2020/7/21,1.0009490850093734,0.0009486349129598919,2020,30,1.00370581295231
4866,9387.14,9365.26,9387.94,9358.13,2031.47,2020-07-21 18:00:00,2020/7/21,1.0023362939202969,0.0023335690289287064,2020,30,1.00370581295231
4867,9354.35,9387.14,9391.83,9342.62,1678.89,2020-07-21 19:00:00,2020/7/21,0.996506923301453,-0.0034991917353058596,2020,30,1.00370581295231
4868,9371.5,9354.35,9372.33,9354.34,1527.08,2020-07-21 20:00:00,2020/7/21,1.0018333716399321,0.0018316930654678162,2020,30,1.00370581295231
4869,9375.88,9371.5,9382.9,9352.27,1140.35,2020-07-21 21:00:00,2020/7/21,1.000467374486475,0.00046726530103863257,2020,30,1.00370581295231
4870,9378.05,9375.88,9391.25,9361.0,958.03,2020-07-21 22:00:00,2020/7/21,1.0002314449417016,0.0002314181624529236,2020,30,1.00370581295231
4871,9390.0,9378.05,9390.0,9370.0,981.92,2020-07-21 23:00:00,2020/7/21,1.0012742521099802,0.0012734409397774334,2020,30,1.00370581295231
4872,9357.68,9390.0,9392.82,9349.46,1323.22,2020-07-22 00:00:00,2020/7/22,0.9965580404685837,-0.003447896701705747,2020,30,1.00678421684948
4873,9363.61,9357.68,9386.99,9349.73,1472.91,2020-07-22 01:00:00,2020/7/22,1.0006337040804987,0.0006335033748553695,2020,30,1.00678421684948
4874,9366.02,9363.61,9375.62,9357.73,1482.44,2020-07-22 02:00:00,2020/7/22,1.000257379365437,0.00025734624905033416,2020,30,1.00678421684948
4875,9359.06,9366.02,9370.0,9354.06,1270.17,2020-07-22 03:00:00,2020/7/22,0.9992568881979751,-0.0007433880464622097,2020,30,1.00678421684948
4876,9345.69,9359.06,9367.5,9344.44,1066.48,2020-07-22 04:00:00,2020/7/22,0.9985714377298576,-0.0014295836380632731,2020,30,1.00678421684948
4877,9342.65,9345.69,9357.23,9327.81,1683.53,2020-07-22 05:00:00,2020/7/22,0.9996747163665817,-0.00032533654961490515,2020,30,1.00678421684948
4878,9335.52,9342.65,9350.0,9334.34,1312.27,2020-07-22 06:00:00,2020/7/22,0.9992368332325412,-0.0007634581274632237,2020,30,1.00678421684948
4879,9302.0,9335.52,9360.81,9261.0,2808.14,2020-07-22 07:00:00,2020/7/22,0.996409412651893,-0.0035970489788626015,2020,30,1.00678421684948
4880,9310.56,9302.0,9325.13,9291.22,2318.94,2020-07-22 08:00:00,2020/7/22,1.0009202322081272,0.0009198090540488757,2020,30,1.00678421684948
4881,9315.39,9310.56,9330.0,9303.7,1884.45,2020-07-22 09:00:00,2020/7/22,1.000518765788524,0.0005186312760705689,2020,30,1.00678421684948
4882,9338.0,9315.39,9343.22,9313.38,1542.63,2020-07-22 10:00:00,2020/7/22,1.0024271662270716,0.0024242254167205044,2020,30,1.00678421684948
4883,9344.68,9338.0,9354.58,9318.64,1615.34,2020-07-22 11:00:00,2020/7/22,1.0007153566074105,0.0007151008618315533,2020,30,1.00678421684948
4884,9328.99,9344.68,9345.14,9317.39,1763.47,2020-07-22 12:00:00,2020/7/22,0.998320969792438,-0.0016804413585789473,2020,30,1.00678421684948
4885,9329.75,9328.99,9337.24,9317.9,1524.4,2020-07-22 13:00:00,2020/7/22,1.000081466482438,8.14631642243423e-05,2020,30,1.00678421684948
4886,9337.8,9329.75,9339.94,9311.11,1832.41,2020-07-22 14:00:00,2020/7/22,1.0008628312655752,0.0008624592406598601,2020,30,1.00678421684948
4887,9338.14,9337.8,9354.0,9330.78,2045.23,2020-07-22 15:00:00,2020/7/22,1.0000364111460944,3.641048322473886e-05,2020,30,1.00678421684948
4888,9328.14,9338.14,9346.44,9325.27,2065.34,2020-07-22 16:00:00,2020/7/22,0.9989291229302624,-0.001071450868268579,2020,30,1.00678421684948
4889,9364.31,9328.14,9372.0,9328.02,2264.14,2020-07-22 17:00:00,2020/7/22,1.0038775147028238,0.003870016519316185,2020,30,1.00678421684948
4890,9366.1,9364.31,9379.25,9354.31,1625.04,2020-07-22 18:00:00,2020/7/22,1.0001911512967854,0.000191133029704057,2020,30,1.00678421684948
4891,9373.88,9366.1,9385.0,9357.4,1776.94,2020-07-22 19:00:00,2020/7/22,1.00083065523537,0.0008303104322385193,2020,30,1.00678421684948
4892,9367.71,9373.88,9385.44,9364.98,1326.97,2020-07-22 20:00:00,2020/7/22,0.9993417880322769,-0.0006584286843225059,2020,30,1.00678421684948
4893,9374.25,9367.71,9378.22,9360.0,1206.68,2020-07-22 21:00:00,2020/7/22,1.0006981428759003,0.0006978992875291215,2020,30,1.00678421684948
4894,9500.0,9374.25,9544.0,9368.75,8489.1,2020-07-22 22:00:00,2020/7/22,1.0134144064858521,0.01332522995019124,2020,30,1.00678421684948
4895,9518.16,9500.0,9533.0,9498.66,3114.76,2020-07-22 23:00:00,2020/7/22,1.0019115789473685,0.0019097542053879855,2020,30,1.00678421684948
4896,9506.69,9518.16,9533.7,9500.73,2604.92,2020-07-23 00:00:00,2020/7/23,0.9987949351555343,-0.0012057915189573,2020,30,1.00822447998154
4897,9517.0,9506.69,9519.5,9492.32,1530.8,2020-07-23 01:00:00,2020/7/23,1.0010844994419719,0.001083911797280564,2020,30,1.00822447998154
4898,9499.03,9517.0,9526.92,9491.7,1525.52,2020-07-23 02:00:00,2020/7/23,0.998111799936955,-0.0018899849599662761,2020,30,1.00822447998154
4899,9491.99,9499.03,9499.5,9461.0,1994.42,2020-07-23 03:00:00,2020/7/23,0.9992588716953203,-0.0007414030760305872,2020,30,1.00822447998154
4900,9498.83,9491.99,9499.35,9484.83,1002.03,2020-07-23 04:00:00,2020/7/23,1.0007206075859751,0.0007203480729925247,2020,30,1.00822447998154
4901,9489.68,9498.83,9498.93,9462.0,1960.44,2020-07-23 05:00:00,2020/7/23,0.9990367234701537,-0.0009637407788401515,2020,30,1.00822447998154
4902,9492.0,9489.68,9498.68,9479.73,1414.31,2020-07-23 06:00:00,2020/7/23,1.0002444761045683,0.0002444462251552641,2020,30,1.00822447998154
4903,9491.67,9492.0,9509.97,9486.63,1939.6,2020-07-23 07:00:00,2020/7/23,0.9999652338811631,-3.47667231924211e-05,2020,30,1.00822447998154
4904,9516.32,9491.67,9527.0,9480.0,2084.67,2020-07-23 08:00:00,2020/7/23,1.00259701401334,0.002593647599603399,2020,30,1.00822447998154
4905,9501.41,9516.32,9516.33,9487.0,1599.22,2020-07-23 09:00:00,2020/7/23,0.9984332178825428,-0.001568010804116221,2020,30,1.00822447998154
4906,9490.98,9501.41,9509.01,9485.97,1898.72,2020-07-23 10:00:00,2020/7/23,0.9989022681896687,-0.0010983347591862018,2020,30,1.00822447998154
4907,9507.01,9490.98,9512.0,9485.0,1504.37,2020-07-23 11:00:00,2020/7/23,1.0016889720555728,0.001687547346241164,2020,30,1.00822447998154
4908,9489.33,9507.01,9512.0,9483.78,1607.8,2020-07-23 12:00:00,2020/7/23,0.998140319616788,-0.001861411735616951,2020,30,1.00822447998154
4909,9498.15,9489.33,9500.0,9480.0,2061.59,2020-07-23 13:00:00,2020/7/23,1.0009294649885714,0.0009290333034589828,2020,30,1.00822447998154
4910,9493.85,9498.15,9585.0,9440.33,5978.56,2020-07-23 14:00:00,2020/7/23,0.9995472802598402,-0.00045282224868096603,2020,30,1.00822447998154
4911,9524.99,9493.85,9536.0,9477.0,2364.39,2020-07-23 15:00:00,2020/7/23,1.0032800181169914,0.0032746505914190514,2020,30,1.00822447998154
4912,9619.28,9524.99,9620.0,9510.67,5566.2,2020-07-23 16:00:00,2020/7/23,1.0098992229913104,0.009850546658366554,2020,30,1.00822447998154
4913,9609.14,9619.28,9664.0,9585.86,5201.46,2020-07-23 17:00:00,2020/7/23,0.9989458670503404,-0.0010546889385558789,2020,30,1.00822447998154
4914,9582.2,9609.14,9617.28,9564.0,2353.29,2020-07-23 18:00:00,2020/7/23,0.997196419242513,-0.002807518150941132,2020,30,1.00822447998154
4915,9595.8,9582.2,9599.46,9572.0,1692.23,2020-07-23 19:00:00,2020/7/23,1.0014192982822314,0.0014182920304262254,2020,30,1.00822447998154
4916,9578.99,9595.8,9599.93,9567.24,1144.8,2020-07-23 20:00:00,2020/7/23,0.9982481919172972,-0.0017533442928411678,2020,30,1.00822447998154
4917,9604.94,9578.99,9610.0,9570.0,1026.56,2020-07-23 21:00:00,2020/7/23,1.0027090538772878,0.0027053910046211153,2020,30,1.00822447998154
4918,9592.03,9604.94,9608.01,9586.0,936.44,2020-07-23 22:00:00,2020/7/23,0.9986558999847995,-0.0013450041278619338,2020,30,1.00822447998154
4919,9603.27,9592.03,9607.0,9585.44,863.9,2020-07-23 23:00:00,2020/7/23,1.0011718061765862,0.001171120147604809,2020,30,1.00822447998154
4920,9583.56,9603.27,9606.83,9570.0,1182.98,2020-07-24 00:00:00,2020/7/24,0.9979475741075695,-0.0020545350048111464,2020,30,1.00541572835454
4921,9571.98,9583.56,9592.61,9552.59,1156.36,2020-07-24 01:00:00,2020/7/24,0.9987916807532901,-0.0012090498530073289,2020,30,1.00541572835454
4922,9569.32,9571.98,9583.57,9554.03,846.87,2020-07-24 02:00:00,2020/7/24,0.9997221055622766,-0.0002779330575376594,2020,30,1.00541572835454
4923,9561.55,9569.32,9575.43,9535.75,1446.42,2020-07-24 03:00:00,2020/7/24,0.9991880300794622,-0.0008122997466650585,2020,30,1.00541572835454
4924,9535.27,9561.55,9571.04,9527.31,1301.93,2020-07-24 04:00:00,2020/7/24,0.9972514916514583,-0.0027522924329281473,2020,30,1.00541572835454
4925,9547.77,9535.27,9550.0,9508.83,1983.73,2020-07-24 05:00:00,2020/7/24,1.0013109225014079,0.001310063992715837,2020,30,1.00541572835454
4926,9474.5,9547.77,9548.34,9470.08,2763.51,2020-07-24 06:00:00,2020/7/24,0.9923259567417313,-0.00770364024450001,2020,30,1.00541572835454
4927,9508.02,9474.5,9509.0,9463.44,2150.73,2020-07-24 07:00:00,2020/7/24,1.0035379175682095,0.0035316738599995416,2020,30,1.00541572835454
4928,9505.07,9508.02,9510.83,9477.35,1950.88,2020-07-24 08:00:00,2020/7/24,0.9996897356126722,-0.00031031252928094284,2020,30,1.00541572835454
4929,9526.29,9505.07,9526.41,9503.58,1505.31,2020-07-24 09:00:00,2020/7/24,1.002232492764388,0.0022300044551498603,2020,30,1.00541572835454
4930,9540.85,9526.29,9560.0,9522.61,1731.05,2020-07-24 10:00:00,2020/7/24,1.001528401927718,0.0015272351102510505,2020,30,1.00541572835454
4931,9532.09,9540.85,9548.05,9525.82,2503.52,2020-07-24 11:00:00,2020/7/24,0.9990818428127473,-0.0009185789517468262,2020,30,1.00541572835454
4932,9521.35,9532.09,9533.53,9502.82,2551.05,2020-07-24 12:00:00,2020/7/24,0.9988732796270283,-0.0011273555995644374,2020,30,1.00541572835454
4933,9503.97,9521.35,9538.21,9497.44,1941.28,2020-07-24 13:00:00,2020/7/24,0.9981746285978352,-0.0018270394226897312,2020,30,1.00541572835454
4934,9537.78,9503.97,9538.02,9503.04,1931.83,2020-07-24 14:00:00,2020/7/24,1.003557460724308,0.003551147928158452,2020,30,1.00541572835454
4935,9551.68,9537.78,9566.38,9523.56,2154.17,2020-07-24 15:00:00,2020/7/24,1.0014573621953955,0.0014563012737508567,2020,30,1.00541572835454
4936,9575.73,9551.68,9583.36,9520.0,2119.74,2020-07-24 16:00:00,2020/7/24,1.0025178816710776,0.002514717117890036,2020,30,1.00541572835454
4937,9557.44,9575.73,9579.1,9522.0,1736.86,2020-07-24 17:00:00,2020/7/24,0.9980899628540071,-0.0019118635930341433,2020,30,1.00541572835454
4938,9580.01,9557.44,9589.0,9556.0,1927.6,2020-07-24 18:00:00,2020/7/24,1.0023615110322428,0.00235872704714467,2020,30,1.00541572835454
4939,9581.76,9580.01,9583.8,9560.0,1236.18,2020-07-24 19:00:00,2020/7/24,1.00018267204314,0.00018265536063384583,2020,30,1.00541572835454
4940,9615.29,9581.76,9620.0,9567.23,2119.24,2020-07-24 20:00:00,2020/7/24,1.003499357111846,0.003493248608157206,2020,30,1.00541572835454
4941,9591.55,9615.29,9637.0,9588.08,2088.16,2020-07-24 21:00:00,2020/7/24,0.9975310157051944,-0.002472037262718076,2020,30,1.00541572835454
4942,9533.92,9591.55,9593.46,9522.0,2069.4,2020-07-24 22:00:00,2020/7/24,0.9939915863442301,-0.006026536803811031,2020,30,1.00541572835454
4943,9537.8,9533.92,9552.44,9513.0,1532.3,2020-07-24 23:00:00,2020/7/24,1.0004069679628107,0.00040688517381020885,2020,30,1.00541572835454
4944,9537.58,9537.8,9554.27,9528.48,1019.32,2020-07-25 00:00:00,2020/7/25,0.9999769338841243,-2.306638190260004e-05,2020,30,1.00641521614904
4945,9564.74,9537.58,9570.0,9513.0,984.35,2020-07-25 01:00:00,2020/7/25,1.0028476825358215,0.0028436355690729435,2020,30,1.00641521614904
4946,9571.8,9564.74,9579.49,9558.79,1256.87,2020-07-25 02:00:00,2020/7/25,1.0007381277483758,0.0007378554660671685,2020,30,1.00641521614904
4947,9581.58,9571.8,9623.51,9571.79,3007.71,2020-07-25 03:00:00,2020/7/25,1.0010217513947222,0.0010212297620548834,2020,30,1.00641521614904
4948,9584.81,9581.58,9594.53,9566.56,1057.78,2020-07-25 04:00:00,2020/7/25,1.0003371051538472,0.00033704834667114443,2020,30,1.00641521614904
4949,9587.29,9584.81,9624.13,9566.55,1710.5,2020-07-25 05:00:00,2020/7/25,1.0002587427398144,0.000258709271684673,2020,30,1.00641521614904
